Fecha;C¢digo;C. de Inf.;C de L. C.;C. Cuter;C. Dewey;T°tulo;Autores;Contenido
1980;L35.402;INDESCA;T55.3;B632;620.86;INDUSTRIAL EXPLOSION PREVENTION AND PROTECTION;BODURTHA, FRANK T.;INTRODUCTION , THE ROLE OF PERSONNEL IN EXPLOSION PREVENTION AND PROTECTION , FLAMMABILITY LIMITS , FLASH POINT , EFFECT OF PRESSURE , IGNITION SOURCES , AUTOIGNITION , EXPLOSION PRESSURE , MAXIMUM EXPLOSION (DEFLAGRATION) PRESSURE IN UNVENTED VESSELS , EXPLOSION PROTECTION , CONTAINMENT , ATMOSPHERIC RELEASES , RELEASES CONTAINING AIR , FLASHBACK , HAZARDOUS COMPOUNDS, ETC , VAPOR EXPLOSIONS , DUST EXPLOSIONS , EXPLOSIVE CONCENTRATIONS , EXPLOSIBILITY LIMITS
1980;L35.403;INDESCA;T55.3;L994;620.86;FIRE RESEARCH ON CELLULAR PLASTICS: THE FINAL REPORT OF THE PRODUCTS RESEARCH COMMITTEE;"LYONS, JOHN W.; FRISTROM, ROBERT M.; BECKER, WALTER E.; CLAYTON, J. WESLEY; EMMONS, HOWARD W.";ROLE OF THE PRODUCTS RESEARCH COMMITTEE , THE NATURE OF FIRE , THE SCIENCE OF FIRE , SMALL-SCALE TESTS , RESEARCH ON TESTING AND MEASUREMENT AT LARGE-SCALE , HEALTH EFFECTS OF EXPOSURE TO HEAT AND COMBUSTION PRODUCTS EVOLVED IN FIRE , CONCLUSIONS AND RECOMMENDATIONS
1975;L35.404;INDESCA;T55.3;SA98;604'7;DANGEROUS PROPERTIES OF INDUSTRIAL MATERIALS;SAX, N. IRVING;THE HISTORICAL PERSPECTIVE , INDUSTRIAL AIR CONTAMINANT CONTROL , INDUSTRIAL NOISE-EFFECTS AND CONTROL , THE EFFECTS OF THE AIR ENVIRONMENT IN INDUSTRIAL AND RESIDENTIAL FACILITIES , RADATION HAZARDS , LARGE RADIOLOGICAL SOURCES AND SAFEGUARDS , HAZARDS OF SOLID-WASTE TREATMENT , INDUSTRIAL FIRE PROTECTION , INDUSTRIAL CANCER RISKS , TOXICOLOGY , FOOD ADDITIVES , LABELING AND IDENTIFICATION OF HAZARDOUS MATERIALS , GENERAL CHEMICALS
;L35.405;INDESCA;T55.3;No tiene;No tiene;SEGURIDAD Y AMBIENTE;DE MEDINA LEDO, HILDA;SEGURIDAD Y AMBIENTE , SEGURIDAD INDUSTRIAL , ˘QUE INFORMACION CONTIENEN LAS FICHAS TECNICAS SOBRE PRODUCTOS QUIMICOS? , EVALUACION DE SUSTANCIAS QUIMICAS
1964;L35.406;INDESCA;T55.3;V618;620.86;FIRE PROTECTION MANUAL FOR HYDROCARBON PROCESSING PLANTS;VERVALIN, CHARLES H.;CASE HISTORIES OF FIRES, EXPLOSIONS AND DETONATIONS , FIRE PROTECTION FUNDAMENTALS , FIRE-FIGHTING MATERIALS , FACTORS IN EXPLOSIONS AND DETONATIONS , ELECTRICAL HAZARDS , FIRE PROTECTION FACILITIES , HOW TO FIGHT HYDROCARBON FIRES , STARTUP AND SHUTDOWN PROCEDURES , INSPECTIONS AND INVESTIGATIONS , DISASTER PLANNING
1981;L35.407;INDESCA;T55.3;N51;620.86;MANUAL DE PROTECCION CONTRA INCENDIOS;NATIONAL FIRE PROTECTION ASSOCIATION;INTRODUCION A LA PREVENCION Y PROTECCION CONTRA INCENDIOS , INFORMACION SOBRE PERDIDAS POR INCENDIOS , CARACTERISTICAS Y COMPORTAMIENTO DEL FUEGO , RIESGO DE INCENDIO DE MATERIALES , SEGURIDAD CONTRA INCENDIOS EN EL DISEæO Y CONSTRUCCION DE EDIFICIOS , PE
1989;L34.408;INDESCA;TD177;EC55;628.445;INDUSTRIAL WATER POLLUTION CONTROL;ECKENFELDER, W. WESLEY;SOURCE AND CHARACTERISTICS OF INDUSTRIAL WASTEWATERS , WASTEWATER-TREATMENT PROCESSES , PRE- AND PRIMARY TREATMENT , COAGULATION AND PRECIPITATION , AERATION AND MASS TRANSFER , PRINCIPLES OF BIOLOGICAL OXIDATION , BIOLOGICAL WASTEWATER-TREATMENT PROCESSES , ADSORPTION , ION EXCHANGE , CHEMICAL OXIDATION , SLUDGE HANDLING AND DISPOSAL , MISCELLANEOUS TREATMENT PROCESSES
1977;L34.409;INDESCA;TD177;V614;614.7;HANDBOOK OF ENVIRONMENTAL DATA ON ORGANIC CHEMICALS;VERSCHUEREN, KAREL;INTRODUCTION , ARRANGEMENT OF CATEGORIES , PROPERTIES , AIR POLLUTION FACTORS , WATER POLLUTION FACTORS , BIOLOGICAL EFFECTS , ARRANGEMENT OF CHEMICALS , EXPLANATORY NOTES , VAPOR PRESSURE , VAPOR DENSITY , ENVIRONMENTAL TOXICOLOGY , ENVIRONMENTAL DATA
1975;L33.410;INDESCA;TK275;D511;621.3815'32;POWER SEMICONDUCTOR CIRCUITS;"DEWAN, S. B.; STRAUGHEN, A.";INTRODUCTION , THYRISTOR APPLICATIONS , DIODES AND THYRISTORS , CIRCUITS WITH SWITCHES AND DIODES , POWER SEMICONDUCTOR SWITCHES , AC VOLTAGE CONTROLLERS , CONTROLLED RECTIFIERS , DC-TO-DC CONVERTERS (CHOPPERS) , INVERTERS , AC-TO-AC CONVERTERS , CYCLOCONVERTERS
1974;L33.411;INDESCA;TK275;W34;621.381;MANUAL DEL MONTADOR ELECTRICISTA, EL LIBRO DE CONSULTA DEL ELECTROTECNICO;"WATT, JOHN H.; CARR, CLIFFORT L.; CROFT, TERRELL";FUNDAMENTOS, TABLAS DE UTILIDAD , FACTORES DE CONVERSION , PROPIEDADES Y UNIONES DE CONDUCTORES , HILOS Y CABLES CONDUCTORES ELECTRICOS , CIRCUITOS Y CALCULOS DE LOS MISMOS , TIPOS DE CIRCUITOS , SISTEMAS ELECTRICOS , EQUIPO ELECTRICO EN GENERAL Y BATERIAS , INTERRUPTORES , TRANSFORMADORES , ELECTRONICA, CIRCUITOS Y DISPOSITIVOS CON SEMI-CONDUCTORES , FUNDAMENTOS DE ELECTRONICA , GENERADORES Y MOTORES , DISTRIBUCION EXTERIOR , INSTALACIONES INTERIORES , ALUMBRADO ELECTRICO , TABLAS PARA INSTALACIONES ELECTRICAS Y PROYECTO , POTENCIAS NORMALIZADAS DE LAMPARAS EN VATIOS
1987;L33.412;INDESCA;TK275;F495;621.36;STANDARD HANDBOOK FOR ELECTRICAL ENGINEERS;"FINK, DONALD G.; BEATY, H. WAYNE";QUANTITIES, UNITS, SYMBOLS, CONSTANTS, AND CONVERSION FACTORS , ELECTRIC AND MAGNETIC CIRCUITS , MEASUREMENTS AND INSTRUMENTS , PROPERTIES OF MATERIALS , STEAM GENERATION , PRIME MOVERS , ALTERNATING-CURRENT GENERATORS , DIRECT-CURRENT GENERATORS , HYDROELECTRIC POWER GENERATION , POWER-SYSTEM COMPONENTS , ALTERNATE SOURCES AND CONVERTERS OF POWER , ECONOMICS OF BULK ELECTRIC POWER SUPPLY , PROJECT ECONOMICS , TRANSMISSION SYSTEMS , DIRECT-CURRENT POWER TRANSMISSION , POWER-SYSTEM INTERCONNECTIONS , SUBSTATION DESIGN , POWER DISTRIBUTION , WIRING DESIGN FOR COMMERCIAL AND INDUSTRIAL BUILDINGS , MOTORS , INDUSTRIAL AND COMMERCIAL APPLICATIONS OF ELECTRIC POWER , ELECTRONICS , ELECTRICITY IN TRANSPORTATION , ELECTROCHEMISTRY AND ELECTROMETALLURGY , COMPUTER APPLICATIONS IN THE ELECTRIC POWER INDUSTRY , ILLUMINATION , LIGHTNING AND SURGE PROTECTION , STANDARDS IN ELECTROTECHNOLOGY
1979;L36.413;INDESCA;TP1180.E1;W151;678;HANDBOOK OF THERMOPLASTIC ELASTOMERS;WALKER, BENJAMIN M.;INTRODUCTION , PRODUCTION STATISTICS , POLYOLEFIN THERMOPLASTIC ELASTOMERS , BLOCK POLYMERS , POLYESTER THERMOPLASTIC ELASTOMER , THERMOPLASTIC POLYURETHANE ELASTOMERS , EMERGING THERMOPLASTIC ELASTOMERS , COMPOUNDING THERMOPLASTIC ELASTOMERS FOR SPECIFIC APPLICATIONS , BORDERLINE MATERIALS , MARKETS, APPLICATIONS, DESIRABLE FUTURE IMPROVEMENTS
1988;L36.414;INDESCA;TP1180.E1;B469;678.02;HANDBOOK OF ELASTOMERS, NEW DEVELOPMENTS AND TECHNOLOGY;"BHOWMICK, ANIL K.; STEPHENS, HOWARD L.";GUAYULE RUBBER , MODIFIED NATURAL RUBBER , CHEMICAL MODIFICATION OF SYNTHETIC ELASTOMERS , LIQUID RUBBER , POWDERED RUBBER , RUBBER-RUBBER BLENDS , SHORT FIBER-RUBBER COMPOSITES , THERMOPLASTIC RUBBER-PLASTIC BLENDS , THERMOPLASTIC STYRENE BLOCK COPOLYMERS , POLYESTER THERMOPLASTIC ELASTOMERS , THERMOPLASTIC POLYURETHANE ELASTOMERS , ADDITIONAL TYPES OF THERMOPLASTIC ELASTOMERS , HALOGEN-CONTAINING ELASTOMERS , TETRAFLUOROETHYLENE-PROPYLENE RUBBER , CARBOXYLATED RUBBER , POLYPHOSPHAZENE ELASTOMERS , ADVANCES IN SILICONE RUBBER TECHNOLOGY , ACRYLIC-BASED ELASTOMER , POLY(PROPYLENE OXIDE) ELASTOMER , POLYALKENYLENES , POLYTETRAHYDROFURAN , CROSSLINKED POLYETHYLENE , POLYNORBORNENE RUBBER , HIGHLY SATURATED NITRILE ELASTOMER , NITROSO AND TRIAZINE ELASTOMERS , DEVELOPMENTS IN DIENE-BASED RUBBERS
1987;L36.415;INDESCA;TP1180.E1;L523;668.422;THERMOPLASTIC ELASTOMERS, A COMPREHENSIVE REVIEW;"LEGGE, N. R.; HOLDEN, G.; SCHROEDER, H. E.";INTRODUCTION AND PLAN , THERMOPLASTIC POLYURETHANE ELASTOMERS , POLYSTYRENE-POLYDIENE BLOCK COPOLYMERS , ANIONIC TRIBLOCK , POLY-Ö-OLEFIN BASED THERMOPLASTIC ELASTOMERS , ELASTOMER-THERMOPLASTIC BLENDS , DYNAMICALLY VULCANIZED , THERMOPLASTIC POLYESTER ELASTOMERS , POLYESTERAMIDES AND POLYETHERESTERAMIDES , POLYETHER BLOCK AMIDE , IONOMERIC THERMOPLASTIC ELASTOMERS EARLY RESEARCH , IONOMERIC SYSTEMS , BLOCK COPOLYMERS , ELASTIC BEHAVIOR OF POLY(STYRENE-b-BUTADIENE-b-STYRENE) BLOCK COPOLYMERS , INTERFACIAL ACTIVITY OF BLOCK COPOLYMERS , ORDER-DISORDER TRANSITION , NEUTRON SCATTERING , BLOCK COPOLYETHERESTERS , STYRENE-HYDROGENATED BUTADIENE BLOCK COPOLYMERS , HYDROGENATED BLOCK COPOLYMERS IN THERMOPLASTIC ELASTOMER IPNs , FUTURE TRENDS
;L37.416;INDESCA;TP1180;;;PLASTICOS DE INGENIERIA;;PANORAMA GENERAL , ANTECEDENTES , PROPIEDADES , PROCESAMIENTO , RESINAS , POLIAMIDAIMIDA , POLISULFONAS , POLIACETALES , GENERALES , MERCADO INTERNACIONAL , MERCADO NACIONAL , TECNOLOGIA , POLIAMIDAS , POLICARBONATOS , POLIESTERES , OXIDO DE POLIFENILENO , MEZCLAS Y ALEACIONES , ANALISIS PROSPECTIVO , MERCADO , TECNOLOGIA , ESTRATEGIAS Y POLITICAS DE APOYO
;L35.417;INDESCA;T55.3;;;MANUAL SOBRE LAS SUSTANCIAS QUIMICAS;ESTIRENO DEL ZULIA, C. A.;INTRODUCCION , PELIGROS DE LAS SUSTANCIAS QUIMICAS , TOXICOS, CLASES Y GRADOS EN LOS PRODUCTOS TOXICOS , VIAS DE ENTRADAS Y ACCION SOBRE EL ORGANISMO , CONCENTRACIONES DAæINAS Y PERMISIBLES , PRINCIPIOS DE PREVENCION E HIGIENE INDUSTRIAL , RIESGOS DE LAS SUSTANCIAS QUIMICAS , INFLAMABILIDAD Y EXPLOSION , DEFINICIONES , REACTIVIDAD , PROPIEDADES PELIGROSAS DE LAS SUSTANCIAS
1973;L35.418;INDESCA;T55.3;SI84;620.86;MANUAL DE SEGURIDAD Y PROTECCION DE PLANTAS INDUSTRIALES;;DEFINICION DE CONSERVACION DE LOS BIENES , DIRECCION QUE CONSTITUYE UN CENTRO DE BENEFICIOS , EL DIRECTOR DEL PROGRAMA DE CONSERVACION , COMIENZO DEL PROGRAMA , PUESTOS BASICOS EN CASO DE EMDE INGENIERIA DE FACTORY MUTUALERGENCIA ,  DOTACION DE PERSONAL , FORMACION Y ADIESTRAMIENTO PAR, 
1979;L39.419;INDESCA;TP1180.S7.P1;B768;6.684.233;STYRENE POLYMERS: TECHNOLOGY AND ENVIRONMENTAL ASPECTS;"BRIGHTON, C. A.; PRITCHARD, G.; SKINNER, G. A.";INTRODUCTION , CHEMISTRY OF STYRENE MONOMER , STYRENE POLYMERS , PROCESSING AND FABRICATION OF THERMOPLASTIC STYRENE POLYMERS , PROCESSING AND FABRICATION WITH STYRENE-BASED POLYESTER RESINS , ANALYTICAL METHODS , TOXICOLOGICAL STUDIES , STYRENE PLASTICS IN PACKAGING , COMBUSTION OF STYRENE POLYMERS , POLYMERS OF SUBSTITUTED STYRENES , PHYSICAL PROPERTIES OF STYRENE MONOMER
1952;L39.420;INDESCA;TP1180.S7.P1;B665;668.423'3;STYRENE: ITS POLYMERS, COPOLYMERS AND DERIVATIVES;"BOUNDY, RAY H.; BOYER, RAYMOND F.; STOESSER, SYLVIA M.";INTRODUCTION , HISTORY , METHODS IN THE ART OF MAKING STYRENE , MANUFACTURE OF STYRENE MONOMER , PHYSICAL PROPERTIES OF STYRENE MONOMER , THE CHEMISTRY OF STYRENE MONOMER , ANALYSIS OF STYRENE MONOMER , HANDLING STYRENE MONOMER , THE POLYMERIZATION OF STYRENE, POLYSTYRENE , THE ORIENTATION OF POLYSTYRENE--BRISTLES, FIBERS AND FILM , MACHINING AND MECHANICAL FINISHING OF POLYSTYRENE , ADHESIVES AND COATINGS FOR POLYSTYRENE , COLORING OF POLYSTYRENE BY THE FABRICATOR
1986;L33.421;INDESCA;TK275;SH92;621.3;HANDBOOK OF ELECTRICAL AND ELECTRONIC INSULATING MATERIALS;SHUGG, TILLAR W.;FUNDAMENTALS , THERMOPLASTIC MOLDING COMPOUNDS , THERMOSETTING MOLDING COMPOUNDS , EXTRUSION COMPOUNDS , EMBEDDING COMPOUNDS , MAGNET WIRE ENAMELS , INSULATING COATINGS AND IMPREGNANTS , UNCLAD AND CLAD STRUCTURES , DIELECTRIC FILMS , DIELECTRIC PAPERS AND BOARDS , TAPES AND COATED FABRICS , TUBING AND SLEEVING , MICA AND MICA PRODUCTS , CERAMIC AND GLASS INSULATIONS , DIELECTRIC GASES , DIELECTRIC LIQUIDS , INDUSTRY ACTIVITIES , GOVERNMENT ACTIVITIES
1972;L33.422;INDESCA;TK275;H529;620.0021'2;STANDARD HANDBOOK OF ENGINEERING CALCULATIONS;HICKS, TYLER G.;CIVIL ENGINEERING , ARCHITECTURAL ENGINEERING , MECHANICAL ENGINEERING , ELECTRICAL ENGINEERING , ELECTRONICS , CHEMICAL , CONTROL , AERONAUTICAL AND ASTRONAUTICAL , MARINE , NUCLEAR , SANITARY , ENGINEERING ECONOMICS
1976;L33.423;INDESCA;TK275;W139;621.381'958;LOGIC DESIGN PROJECTS USING STANDARD INTEGRATED CIRCUITS;WAKERLY, JOHN F.;LOGIC BREADBOARDS , DOCUMENTATION STANDARDS , DESIGN AND DEBUGGING TECHNIQUES , A-SERIES INTRODUCTORY ONE-WEEK PROJECTS , TTL CHARACTERISTICS , B-SERIES TWO-WEEK PROJECTS , CLOCK CONTROLLER , C-SERIES TWO-WEEK PROJECTS , SERIAL ARITHMETIC AND LOGIC UNIT , D-SERIES THREE-WEEK PROJECTS , A SIMPLE PROCESSOR , E-SERIES FOUR-WEEK PROJECTS , DIGITAL INTEGRATORS , MICROPROCESSOR PROJECTS , INTRODUCTION TO THE 8080
1963;L33.424;INDESCA;TK275;P258;621.3;HOW TO DESIGN ELECTRICAL SYSTEMS;McPARTLAND, JOSEPH F.;ELECTRICAL CONSTRUCTION AND MAINTENANCE PLANNING FOR ELECTRICAL DESIGN , BRANCH CIRCUITS TO UTILIZATION DEVICES , FEEDERS TO DISTRIBUTION CENTERS , SERVICE-ENTRANCE LAYOUT , ELECTRIC COMFORT HEATING , LIGHTING DESIGN , SIGNALS AND COMMUNICATIONS
1983;L35.425;INDESCA;T55.3;SCH14;620.86;BEHAVIOR OF POLYMERIC MATERIALS IN FIRE;SCHAFFER, ERWIN L.; FIRE TEST METHODS: CLASSIFICATION AND APPLICATION , PREDICTION OF IGNITION THRESHOLDS DURING RAMP HEATING , HEAT RELEASE RATES OF LUMBER AND WOOD PRODUCTS , THERMAL DEGRADATION OF CABLE AND WIRE INSULATIONS , INFLUENCE OF FLAME-RETARDANT CHEMICALS ON THE GAS-PHASE COMBUSTION OF POLY(ETHYLENE TEREPHTHALATE) , FACTORS AFFECTING SMOKE PRODUCTION DURING COMBUSTION OF POLYOLEFIN POLYMERS , AN EVALUATION OF THE PROTECTION PROVIDED BY TEXTILE FABRICS AGAINST HIGH-ENERGY ELECTRICAL FLASHOVERS: DESIGN OF TEST APPARATUS , A PROPOSED RATING SYSTEM TO DESCRIBE THE BEHAVIOR OF REINFORCED PLASTICS IN LARGE-SCALE FIRE TESTS
1976;L24.426;INDESCA;T55;D84;658.4;LA GERENCIA DE EMPRESAS;DRUCKER, PETER F.;NATURALEZA DE LA GERENCIA , LA DIRECCION DE UN NEGOCIO , LA DIRECCION DE LOS GERENTES , LA ESTRUCTURA DE LA GERENCIA , LA DIRECCION DEL TRABAJADOR Y DEL TRABAJO , LO QUE SIGNIFICA SER GERENTE
1987;L24.427;INDESCA;T55;P442;658.4;THRIVING ON CHAOS, HANDBOOK FOR A MANAGEMENT REVOLUTION;PETERS, TOM;PRESCRIPTIONS FOR A WORLD TURNED UPSIDE DOWN , CREATING TOTAL CUSTOMER RESPONSIVENESS , PURSUING FAST-PACED INNOVATION , ACHIEVING FLEXIBILITY BY EMPOWERING PEOPLE , LEARNING TO LOVE CHANGE: A NEW VIEW OF LEADERSHIP AT ALL LEVELS , BUILDING SYSTEMS FOR A WORLD TURNED UPSIDE DOWN
1987;L24.428;INDESCA;T55;;;DOING BUSINESS IN THAILAND;ERNST & WHINNEY;THAILAND--GENERAL , FOREIGN INVESTMENT , FORMS OF BUSINESS ORGANISATION , ESTABLISHING A BUSINESS , TAXATION , ACCOUNTING AND AUDITING REQUIREMENTS , USEFUL COMMERCIAL ADDRESSES
1988;L24.429;INDESCA;T55;;;LA GERENCIA ESTRATEGICA;DAVID, FRED R.;VISION GENERAL DE LA GERENCIA ESTRATEGICA , EL PROCESO DE GERENCIA ESTRATEGICA , LA NATURALEZA DE LA GERENCIA ESTRATEGICA , FORMULACION DE LA ESTRATEGIA , LA MISION EMPRESARIAL , EL ANALISIS AMBIENTAL , LA EVALUACION INTERNA , ANALISIS Y SELECCION ESTRATEGICOS , EJECUCION DE ESTRATEGIA , FIJACION DE METAS, ESTABLECIMIENTO DE POLITICAS Y ASIGNACION DE RECURSOS , EVALUACION DE LAS ESTRATEGIAS , EVALUACION, CONTROL Y REVISION DE ESTRATEGIAS , LOS COMPUTADORES Y LA PLANIFICACION ESTRATEGICA , PLANIFICACION ESTRATEGICA CON ASISTENCIA DE COMPUTADOR , ANALISIS DE CASO , COMO ANALIZAR UN CASO DE POLITICA EMPRESARIAL
1989;L24.430;INDESCA;T55;V36;;BUILDING PRODUCTIVE TEAMS, AN ACTION GUIDE AND RESOURCE BOOK;VARNEY, GLENN H.;DYNAMICS OF SUCCESSFUL TEAMWORK , RECOGNIZING UNPRODUCTIVE TEAMS , DIAGNOSING CAUSES OF TEAM PROBLEMS , ACTION PLANNING FOR TEAM IMPROVEMENT , DEFINING TEAM MEMBER ROLES AND RESPONSIBILITIES , SETTING TEAM AND INDIVIDUAL GOALS , IMPROVING TEAM MEMBER RELATIONSHIPS , MAKING DECISIONS AND SOLVING PROBLEMS IN TEAMS , DEVELOPING EFFECTIVE TEAM LEADERSHIP , BUILDING A PRODUCTIVE TEAM: CASE EXAMPLE , STARTING NEW TEAMS , TRAINING MANAGERS IN HOW TO BUILD PRODUCTIVE TEAMS , CREATING A PRODUCTIVE TEAM CULTURE , TAKING CHARGE OF TEAM PRODUCTIVITY
1988;L17.431;INDESCA;TP1175.E9;;;PLASTICS EXTRUSION TECHNOLOGY;HENSEN, FRIEDHELM;INTRODUCTION , COMPOUNDING LINES , EXTRUSION OF PIPES, PROFILES AND CABLES , EXTRUSION OF BLOWN FILMS , BLOWN FILM COEXTRUSION , FLAT FILM EXTRUSION USING CHILL-ROLL CASTING , PRODUCTION OF FILMS AND SHEETS BY THE ROLL-STACK PROCESS , MANUFACTURE OF ORIENTED FILMS , EXTRUSION OF FILM TAPES , MONOFILAMENT EXTRUSION , EXTRUSION COATING AND LAMINATING , EXTRUSION BLOW MOLDING , EXTRUSION OF FOAMED INTERMEDIATE PRODUCTS WITH SINGLE-SCREW EXTRUDERS , EXTRUSION OF FOAMED INTERMEDIATE PRODUCTS WITH TWIN-SCREW EXTRUDERS , CROSSLINKING OF PLASTICS AFTER EXTRUSION , EXTRUSION OF ELASTOMERS , FIBER EXTRUSION , RAM EXTRUSION OF PTFE AND UHMWPE , EXTRUSION WELDING , FEEDING OF EXTRUDERS , EXTRUSION RECYCLING OF PLASTICS WASTE
1988;L55.432;INDESCA;TA340.Q;T553;658.562;QUALITY CONTROL FOR PLASTICS;TOBIN, WILLIAM J.;HOW QA FITS INTO AN ORGANIZATION , THE FIVE METHODS OF QUALITY CONTROL , BLUEPRINTS AND DRAWINGS , PRODUCT SPECIFICATIONS , CUSTOMER/VENDOR RELATIONSHIPS , SOLVING QUALITY PROBLEMS , SAMPLING METHODS , PARETO CHARTS , THE CONTROL PRINCIPLE , TOTAL QUALITY CONTROL , UNDERWRITERS LABORATORIES CERTIFICATION , QUALITY AUDITS , WRITING YOUR OWN QUALITY CONTROL MANUAL , THE TOTAL QUALITY APPROACH TO MANUFACTURING
1976;L41.433;INDESCA;TA345.5.E1;AS52;14.226;ASTM MANUAL ON PRESENTATION OF DATA AND CONTROL CHART ANALYSIS;ASTM, AMERICAN SOCIETY FOR TESTING AND MATERIALS;PRESENTATION OF DATA , INTRODUCTION , UNGROUPED FREQUENCY DISTRIBUTIONS , GROUPED FREQUENCY DISTRIBUTIONS , FUNCTIONS OF A FREQUENCY DISTRIBUTION , METHODS OF COMPUTING X, s, g1, AND g2 , AMOUNT OF INFORMATION CONTAINED IN p, X, s, g1, AND g2 , ESSENTIAL INFORMATION , PRESENTATION OF RELEVANT INFORMATION , RECOMMENDATIONS , SUPPLEMENTS , PRESENTING PLUS OR MINUS LIMITS OF UNCERTAINTY OF AN OBSERVED AVERAGE , CONTROL CHART METHOD OF ANALYSIS AND PRESENTATION OF DATA , GENERAL PRINCIPLES , CONTROL--NO STANDARD GIVEN , CONTROL WITH RESPECT TO A GIVEN STANDARD , CONTROL CHARTS FOR INDIVIDUALS , EXAMPLES
1973;L41.434;INDESCA;TA345.5.E1;L669;519.53;STATISTICAL DESIGN AND ANALYSIS OF ENGINEERING EXPERIMENTS;"LIPSON, CHARLES; SHETH, NARENDRA J.";STATISTICAL TOOLS , DISTRIBUTIONS , EXPERIMENTS OF EVALUATION , OF COMPARISON , ACCELERATED EXPERIMENTS , FACTORIAL , SEQUENTIAL , NONPARAMETRIC , FATIGUE , ANALYSIS OF INTERFERENCE DATA , OF SYSTEMS , OF LABORATORY AND FIELD DATA , CORRELATION, REGRESSION, AND VARIATION ANALYSIS , RENEWAL ANALYSIS
1980;L41.435;INDESCA;TA345.5.E1;R112;541.341;EXPERIMENTAL METHODS IN POLYMER CHEMISTRY;RABEK, JAN F.;OVERVIEW OF THE STRUCTURES OF POLYMERS , STUDY OF INTERACTIONS BETWEEN POLYMERS AND SOLVENTS , MOLECULAR WEIGHT AVERAGES , FRACTIONATION OF POLYMERS , MEMBRANE OSOMOMETRY , COLLIGATIVE PROPERTY METHODS , END-GROUP ANALYSIS , ULTRACENTRIFUGATION , VISCOSIM, TEMPERATURE AND THE MELTING POINT , DIELECTRIC PROPERTIES OF POLYMERS , THERMAL ANALYSIS OF POLYMERS , MEASUREMENTS OF ANISOTROPY OF POLYMERS , SURFACE TENSION OF SOLID POLYMERS , DIFFUSION IN POLYMERS , DEGRADATION OF POLYMERS , OXIDATION REACTIONS OF POLYMERS , UNITS AND CONSTANTS
1984;L41.436;INDESCA;TA345.5.E1;SA59;519.53;DESIGN OF EXPERIMENTS: RANKING AND SELECTION;"SANTNER, THOMAS J.; TAMHANE, AJIT C.";MULTIPLE COMPARISONS , A NOTE ON THE TUKEY-KRAMER PROCEDURE FOR PAIRWISE COMPARISONS OF CORRELATED MEANS , SELECTION AND RANKING , THE ROBUSTNESS OF BECHHOFER'S NORMAL MEANS SELECTION PROCEDURE , ESTIMATION AND TESTING , TESTING FOR THE SAME ORDERING IN SEVERAL GROUPS OF MEANS
1974;L41.437;INDESCA;TA345.5.E1;AN24;519.53;DESIGN OF EXPERIMENTS: A REALISTIC APPROACH;"ANDERSON, VIRGIL L.; McLEAN, ROBERT A.";REVIEW OF SOME BASIC STATISTICAL CONCEPTS , SOME INTERMEDIATE DATA ANALYSIS CONCEPTS , A SCIENTIFIC APPROACH TO EXPERIMENTATION , COMPLETELY RANDOMIZED DESIGN (CRD) , RANDOMIZED COMPLETE BLOCK DESIGN (RCBD) , NESTED (HIERARCHICAL) AND NESTED FACTORIAL DESIGNS , SPLIT PLOT TYPE DESIGNS , LATIN SQUARE TYPE DESIGNS , 2n_ FACTORIAL EXPERIMENTS (COMPLETE AND INCOMPLETE BLOCKS) , FRACTIONAL FACTORIAL EXPERIMENTS FOR TWO-LEVELED FACTORS , THREE-LEVEL FACTORIAL EXPERIMENTS , MIXED FACTORIAL EXPERIMENTS AND OTHER INCOMPLETE BLOCK DESIGNS , RESPONSE SURFACE EXPLORATION
1976;L40.438;INDESCA;TP161;;;ORGANIZACION Y ADMINISTRACION DE LABORATORIOS;GUY, K.;DISEæO DE UN LABORATORIO , LA INSTALACION DEL MATERIAL DE LABORATORIO , ADMINISTRACION DE LOS ALMACENES , PREPARACION Y ALMACENAJE DE LOS REACTIVOS , INSPECCION Y MANTENIMIENTO DEL LABORATORIO , SEGURIDAD EN LOS LABORATORIOS Y TALLERES , NECESIDADES PARTICULARES DE LOS LABORATORIOS DE ENSEæANZA , PROYECCION OPTICA , ARCHIVOS DE LABORATORIO E INFORMACION TECNICA , ORGANIZACION DE EXHIBICIONES Y DEMOSTRACIONES , LA ORGANIZACION DEL TRABAJO Y FORMACION DE LOS TECNICOS DE LABORATORIO
